timestamp,point_1_id_pixel,point_1_B2,point_1_B3,point_1_B4,point_1_B8,point_1_B8A,point_1_B11,point_1_B12,point_1_cs,point_1_cs_cdf,point_2_id_pixel,point_2_B2,point_2_B3,point_2_B4,point_2_B8,point_2_B8A,point_2_B11,point_2_B12,point_2_cs,point_2_cs_cdf,point_3_id_pixel,point_3_B2,point_3_B3,point_3_B4,point_3_B8,point_3_B8A,point_3_B11,point_3_B12,point_3_cs,point_3_cs_cdf,point_4_id_pixel,point_4_B2,point_4_B3,point_4_B4,point_4_B8,point_4_B8A,point_4_B11,point_4_B12,point_4_cs,point_4_cs_cdf,point_5_id_pixel,point_5_B2,point_5_B3,point_5_B4,point_5_B8,point_5_B8A,point_5_B11,point_5_B12,point_5_cs,point_5_cs_cdf,point_6_id_pixel,point_6_B2,point_6_B3,point_6_B4,point_6_B8,point_6_B8A,point_6_B11,point_6_B12,point_6_cs,point_6_cs_cdf,point_7_id_pixel,point_7_B2,point_7_B3,point_7_B4,point_7_B8,point_7_B8A,point_7_B11,point_7_B12,point_7_cs,point_7_cs_cdf,point_8_id_pixel,point_8_B2,point_8_B3,point_8_B4,point_8_B8,point_8_B8A,point_8_B11,point_8_B12,point_8_cs,point_8_cs_cdf,point_9_id_pixel,point_9_B2,point_9_B3,point_9_B4,point_9_B8,point_9_B8A,point_9_B11,point_9_B12,point_9_cs,point_9_cs_cdf,sun_zenith,sun_azimuth
2024-03-09 10:28:26,20240308T222541_20240308T222705_T59GMM,4.0,170.0,68.0,46.0,0.0,157.0,138.0,0.6352941176470588,0.8274509803921568,20240308T222541_20240308T222705_T59GMM,21.0,216.0,87.0,67.0,16.0,264.0,207.0,0.6352941176470588,0.8313725490196079,20240308T222541_20240308T222705_T59GMM,12.0,231.0,108.0,110.0,16.0,264.0,207.0,0.6313725490196078,0.8313725490196079,20240308T222541_20240308T222705_T59GMM,128.0,306.0,236.0,240.0,336.0,581.0,467.0,0.6313725490196078,0.8313725490196079,20240308T222541_20240308T222705_T59GMM,424.0,626.0,619.0,628.0,336.0,581.0,467.0,0.6274509803921569,0.8274509803921568,20240308T222541_20240308T222705_T59GMM,0.0,165.0,53.0,41.0,0.0,157.0,138.0,0.6352941176470588,0.8274509803921568,20240308T222541_20240308T222705_T59GMM,107.0,278.0,193.0,171.0,336.0,581.0,467.0,0.6274509803921569,0.8274509803921568,20240308T222541_20240308T222705_T59GMM,6.0,173.0,78.0,29.0,0.0,134.0,113.0,0.6352941176470588,0.8274509803921568,20240308T222541_20240308T222705_T59GMM,55.0,242.0,148.0,115.0,47.0,280.0,170.0,0.6274509803921569,0.8274509803921568,50.0808565119012,48.3455029022833
2024-03-12 10:38:22,20240311T223711_20240311T223709_T59GMM,1482.0,1498.0,1358.0,1860.0,1667.0,1345.0,1091.0,0.4823529411764706,0.6705882352941176,20240311T223711_20240311T223709_T59GMM,1506.0,1558.0,1452.0,1908.0,1803.0,1534.0,1233.0,0.4823529411764706,0.6745098039215687,20240311T223711_20240311T223709_T59GMM,1616.0,1666.0,1582.0,2098.0,1803.0,1534.0,1233.0,0.4823529411764706,0.6823529411764706,20240311T223711_20240311T223709_T59GMM,1818.0,1914.0,1852.0,2432.0,2248.0,1903.0,1538.0,0.48627450980392156,0.6901960784313725,20240311T223711_20240311T223709_T59GMM,2084.0,2164.0,2172.0,2698.0,2248.0,1903.0,1538.0,0.48627450980392156,0.6941176470588235,20240311T223711_20240311T223709_T59GMM,1454.0,1438.0,1324.0,1854.0,1667.0,1345.0,1091.0,0.47843137254901963,0.6627450980392157,20240311T223711_20240311T223709_T59GMM,1726.0,1790.0,1742.0,2254.0,2248.0,1903.0,1538.0,0.4823529411764706,0.6901960784313725,20240311T223711_20240311T223709_T59GMM,1506.0,1490.0,1306.0,1802.0,1639.0,1287.0,1066.0,0.4745098039215686,0.6549019607843137,20240311T223711_20240311T223709_T59GMM,1592.0,1626.0,1490.0,2070.0,1821.0,1587.0,1232.0,0.4823529411764706,0.6823529411764706,49.6844477413709,44.5541870434757
2024-03-14 10:28:22,20240313T222539_20240313T222539_T59GMM,119.0,256.0,146.0,0.0,0.0,175.0,143.0,0.9294117647058824,0.9098039215686274,20240313T222539_20240313T222539_T59GMM,178.0,392.0,197.0,26.0,136.0,414.0,377.0,0.9254901960784314,0.9098039215686274,20240313T222539_20240313T222539_T59GMM,225.0,460.0,266.0,104.0,136.0,414.0,377.0,0.9215686274509803,0.9098039215686274,20240313T222539_20240313T222539_T59GMM,526.0,766.0,672.0,602.0,632.0,1103.0,1023.0,0.9254901960784314,0.9098039215686274,20240313T222539_20240313T222539_T59GMM,1112.0,1396.0,1376.0,1422.0,632.0,1103.0,1023.0,0.9294117647058824,0.9098039215686274,20240313T222539_20240313T222539_T59GMM,96.0,262.0,118.0,0.0,0.0,175.0,143.0,0.9333333333333333,0.9098039215686274,20240313T222539_20240313T222539_T59GMM,314.0,576.0,412.0,269.0,632.0,1103.0,1023.0,0.9254901960784314,0.9098039215686274,20240313T222539_20240313T222539_T59GMM,111.0,289.0,150.0,0.0,0.0,113.0,130.0,0.9294117647058824,0.9098039215686274,20240313T222539_20240313T222539_T59GMM,202.0,390.0,226.0,54.0,0.0,351.0,354.0,0.9215686274509803,0.9098039215686274,51.5770956408352,46.6486421258582
2024-03-17 10:38:20,20240316T223709_20240316T223707_T59GMM,214.0,315.0,192.0,20.0,24.0,205.0,193.0,0.7450980392156863,0.8627450980392157,20240316T223709_20240316T223707_T59GMM,314.0,514.0,347.0,180.0,357.0,767.0,676.0,0.7333333333333333,0.8588235294117647,20240316T223709_20240316T223707_T59GMM,618.0,880.0,790.0,660.0,357.0,767.0,676.0,0.7294117647058823,0.8588235294117647,20240316T223709_20240316T223707_T59GMM,1198.0,1490.0,1510.0,1476.0,1265.0,1729.0,1544.0,0.7294117647058823,0.8588235294117647,20240316T223709_20240316T223707_T59GMM,1760.0,2018.0,2116.0,2204.0,1265.0,1729.0,1544.0,0.7215686274509804,0.8588235294117647,20240316T223709_20240316T223707_T59GMM,202.0,273.0,141.0,0.0,24.0,205.0,193.0,0.7529411764705882,0.8666666666666667,20240316T223709_20240316T223707_T59GMM,824.0,1084.0,1048.0,1022.0,1265.0,1729.0,1544.0,0.7254901960784313,0.8588235294117647,20240316T223709_20240316T223707_T59GMM,212.0,302.0,149.0,0.0,0.0,135.0,113.0,0.7568627450980392,0.8666666666666667,20240316T223709_20240316T223707_T59GMM,327.0,527.0,335.0,164.0,287.0,616.0,517.0,0.7215686274509804,0.8588235294117647,51.2257456743416,42.8938425582456
2024-03-19 10:28:26,20240318T222541_20240318T222543_T59GMM,154.0,313.0,146.0,0.0,0.0,240.0,178.0,0.7058823529411765,0.8117647058823529,20240318T222541_20240318T222543_T59GMM,202.0,404.0,170.0,0.0,154.0,574.0,425.0,0.6941176470588235,0.8117647058823529,20240318T222541_20240318T222543_T59GMM,382.0,530.0,447.0,226.0,154.0,574.0,425.0,0.6862745098039216,0.8117647058823529,20240318T222541_20240318T222543_T59GMM,880.0,1178.0,1100.0,993.0,1030.0,1442.0,1196.0,0.6784313725490196,0.8117647058823529,20240318T222541_20240318T222543_T59GMM,1596.0,1920.0,1954.0,1968.0,1030.0,1442.0,1196.0,0.6745098039215687,0.807843137254902,20240318T222541_20240318T222543_T59GMM,152.0,342.0,145.0,0.0,0.0,240.0,178.0,0.7137254901960784,0.8156862745098039,20240318T222541_20240318T222543_T59GMM,514.0,791.0,641.0,563.0,1030.0,1442.0,1196.0,0.6745098039215687,0.807843137254902,20240318T222541_20240318T222543_T59GMM,175.0,355.0,150.0,0.0,0.0,143.0,134.0,0.7137254901960784,0.8156862745098039,20240318T222541_20240318T222543_T59GMM,192.0,424.0,191.0,19.0,152.0,580.0,368.0,0.6705882352941176,0.803921568627451,53.0774442414936,44.9566143007517
2024-03-22 10:38:23,20240321T223711_20240321T223710_T59GMM,3652.0,3488.0,3348.0,3960.0,3914.0,2062.0,2024.0,0.011764705882352941,0.043137254901960784,20240321T223711_20240321T223710_T59GMM,3696.0,3500.0,3388.0,4040.0,3911.0,2085.0,2045.0,0.011764705882352941,0.043137254901960784,20240321T223711_20240321T223710_T59GMM,3688.0,3544.0,3404.0,4036.0,3911.0,2085.0,2045.0,0.011764705882352941,0.043137254901960784,20240321T223711_20240321T223710_T59GMM,3688.0,3580.0,3452.0,4092.0,3989.0,2136.0,2075.0,0.011764705882352941,0.043137254901960784,20240321T223711_20240321T223710_T59GMM,3728.0,3608.0,3524.0,4140.0,3989.0,2136.0,2075.0,0.011764705882352941,0.043137254901960784,20240321T223711_20240321T223710_T59GMM,3604.0,3540.0,3348.0,4016.0,3914.0,2062.0,2024.0,0.011764705882352941,0.043137254901960784,20240321T223711_20240321T223710_T59GMM,3676.0,3544.0,3444.0,4100.0,3989.0,2136.0,2075.0,0.011764705882352941,0.043137254901960784,20240321T223711_20240321T223710_T59GMM,3616.0,3484.0,3340.0,3960.0,3851.0,2048.0,2004.0,0.011764705882352941,0.043137254901960784,20240321T223711_20240321T223710_T59GMM,3652.0,3508.0,3384.0,4072.0,3918.0,2101.0,2045.0,0.011764705882352941,0.043137254901960784,52.7729411067603,41.2614127025546
2024-03-24 10:28:26,20240323T222539_20240323T222542_T59GMM,180.0,268.0,144.0,16.0,0.0,139.0,157.0,0.6823529411764706,0.8352941176470589,20240323T222539_20240323T222542_T59GMM,228.0,297.0,184.0,47.0,129.0,449.0,390.0,0.6666666666666666,0.8313725490196079,20240323T222539_20240323T222542_T59GMM,338.0,454.0,407.0,327.0,129.0,449.0,390.0,0.6588235294117647,0.8235294117647058,20240323T222539_20240323T222542_T59GMM,714.0,850.0,857.0,817.0,722.0,940.0,747.0,0.6470588235294118,0.8156862745098039,20240323T222539_20240323T222542_T59GMM,1026.0,1208.0,1228.0,1310.0,722.0,940.0,747.0,0.6392156862745098,0.807843137254902,20240323T222539_20240323T222542_T59GMM,165.0,298.0,142.0,3.0,0.0,139.0,157.0,0.6941176470588235,0.8392156862745098,20240323T222539_20240323T222542_T59GMM,431.0,553.0,476.0,446.0,722.0,940.0,747.0,0.6431372549019608,0.807843137254902,20240323T222539_20240323T222542_T59GMM,170.0,322.0,150.0,0.0,0.0,93.0,87.0,0.6901960784313725,0.8431372549019608,20240323T222539_20240323T222542_T59GMM,161.0,289.0,173.0,44.0,206.0,326.0,259.0,0.6392156862745098,0.8117647058823529,54.5966740999482,43.3299336961373
2024-03-27 10:38:22,20240326T223709_20240326T223708_T59GMM,213.0,420.0,264.0,25.0,0.0,223.0,258.0,0.6470588235294118,0.8470588235294118,20240326T223709_20240326T223708_T59GMM,450.0,741.0,584.0,363.0,561.0,891.0,809.0,0.6509803921568628,0.8431372549019608,20240326T223709_20240326T223708_T59GMM,907.0,1144.0,1150.0,1036.0,561.0,891.0,809.0,0.6470588235294118,0.8431372549019608,20240326T223709_20240326T223708_T59GMM,1388.0,1650.0,1688.0,1718.0,1421.0,1853.0,1676.0,0.6470588235294118,0.8392156862745098,20240326T223709_20240326T223708_T59GMM,1660.0,1884.0,2010.0,2148.0,1421.0,1853.0,1676.0,0.6431372549019608,0.8392156862745098,20240326T223709_20240326T223708_T59GMM,228.0,414.0,251.0,0.0,0.0,223.0,258.0,0.6549019607843137,0.8470588235294118,20240326T223709_20240326T223708_T59GMM,1100.0,1360.0,1394.0,1348.0,1421.0,1853.0,1676.0,0.6470588235294118,0.8431372549019608,20240326T223709_20240326T223708_T59GMM,232.0,480.0,246.0,0.0,0.0,88.0,102.0,0.6549019607843137,0.8509803921568627,20240326T223709_20240326T223708_T59GMM,383.0,618.0,500.0,376.0,414.0,734.0,564.0,0.6470588235294118,0.8470588235294118,54.3341024565585,39.7057438205092
2024-03-29 10:28:25,20240328T222541_20240328T222542_T59GMM,128.0,383.0,315.0,470.0,397.0,582.0,487.0,0.8509803921568627,0.8745098039215686,20240328T222541_20240328T222542_T59GMM,132.0,395.0,342.0,507.0,599.0,793.0,610.0,0.8470588235294118,0.8784313725490196,20240328T222541_20240328T222542_T59GMM,279.0,560.0,500.0,714.0,599.0,793.0,610.0,0.8431372549019608,0.8745098039215686,20240328T222541_20240328T222542_T59GMM,606.0,854.0,867.0,1128.0,1033.0,1231.0,1036.0,0.8431372549019608,0.8784313725490196,20240328T222541_20240328T222542_T59GMM,968.0,1158.0,1278.0,1538.0,1033.0,1231.0,1036.0,0.8431372549019608,0.8784313725490196,20240328T222541_20240328T222542_T59GMM,123.0,401.0,334.0,452.0,397.0,582.0,487.0,0.8509803921568627,0.8745098039215686,20240328T222541_20240328T222542_T59GMM,422.0,659.0,636.0,862.0,1033.0,1231.0,1036.0,0.8431372549019608,0.8784313725490196,20240328T222541_20240328T222542_T59GMM,107.0,412.0,346.0,439.0,394.0,550.0,421.0,0.8470588235294118,0.8705882352941177,20240328T222541_20240328T222542_T59GMM,151.0,430.0,358.0,483.0,496.0,794.0,602.0,0.8470588235294118,0.8823529411764706,56.1218031449165,41.7689324330226
2024-04-01 10:38:20,20240331T223711_20240331T223721_T59GMM,8856.0,8320.0,8128.0,8240.0,7918.0,5403.0,3593.0,0.00392156862745098,0.03137254901960784,20240331T223711_20240331T223721_T59GMM,8744.0,8232.0,8128.0,8160.0,7912.0,5345.0,3556.0,0.00392156862745098,0.03137254901960784,20240331T223711_20240331T223721_T59GMM,8528.0,8104.0,7928.0,7968.0,7912.0,5345.0,3556.0,0.00392156862745098,0.03137254901960784,20240331T223711_20240331T223721_T59GMM,8296.0,7904.0,7784.0,7808.0,7675.0,5176.0,3410.0,0.00392156862745098,0.03529411764705882,20240331T223711_20240331T223721_T59GMM,8376.0,7912.0,7824.0,7856.0,7675.0,5176.0,3410.0,0.00392156862745098,0.03529411764705882,20240331T223711_20240331T223721_T59GMM,8904.0,8312.0,8216.0,8248.0,7918.0,5403.0,3593.0,0.00392156862745098,0.03529411764705882,20240331T223711_20240331T223721_T59GMM,8352.0,7912.0,7760.0,7832.0,7675.0,5176.0,3410.0,0.00392156862745098,0.03137254901960784,20240331T223711_20240331T223721_T59GMM,8856.0,8280.0,8120.0,8208.0,7990.0,5455.0,3642.0,0.00392156862745098,0.03529411764705882,20240331T223711_20240331T223721_T59GMM,8328.0,7888.0,7784.0,7808.0,7658.0,5087.0,3329.0,0.00392156862745098,0.03137254901960784,55.8973821891281,38.2283236779977
2024-04-03 10:28:23,20240402T222539_20240402T222540_T59GMM,689.0,646.0,660.0,918.0,674.0,783.0,496.0,0.5058823529411764,0.7058823529411765,20240402T222539_20240402T222540_T59GMM,709.0,698.0,690.0,910.0,741.0,967.0,670.0,0.5019607843137255,0.7058823529411765,20240402T222539_20240402T222540_T59GMM,773.0,790.0,830.0,1046.0,741.0,967.0,670.0,0.5019607843137255,0.7058823529411765,20240402T222539_20240402T222540_T59GMM,983.0,1042.0,1082.0,1394.0,1191.0,1350.0,1045.0,0.4980392156862745,0.7098039215686275,20240402T222539_20240402T222540_T59GMM,1186.0,1290.0,1374.0,1702.0,1191.0,1350.0,1045.0,0.4980392156862745,0.7137254901960784,20240402T222539_20240402T222540_T59GMM,688.0,678.0,626.0,912.0,674.0,783.0,496.0,0.5019607843137255,0.7019607843137254,20240402T222539_20240402T222540_T59GMM,854.0,904.0,911.0,1224.0,1191.0,1350.0,1045.0,0.49411764705882355,0.7098039215686275,20240402T222539_20240402T222540_T59GMM,676.0,689.0,611.0,951.0,725.0,771.0,527.0,0.4980392156862745,0.6980392156862745,20240402T222539_20240402T222540_T59GMM,722.0,722.0,626.0,938.0,919.0,922.0,699.0,0.49411764705882355,0.7058823529411765,57.6485610162906,40.2914651613741
2024-04-06 10:38:20,20240405T223709_20240405T223706_T59GMM,4076.0,3816.0,3792.0,4260.0,4034.0,4011.0,3547.0,0.01568627450980392,0.054901960784313725,20240405T223709_20240405T223706_T59GMM,4240.0,3988.0,3960.0,4376.0,4254.0,4200.0,3723.0,0.01568627450980392,0.054901960784313725,20240405T223709_20240405T223706_T59GMM,4288.0,4060.0,4064.0,4404.0,4254.0,4200.0,3723.0,0.01568627450980392,0.054901960784313725,20240405T223709_20240405T223706_T59GMM,4288.0,4112.0,4120.0,4488.0,4424.0,4348.0,3838.0,0.01568627450980392,0.054901960784313725,20240405T223709_20240405T223706_T59GMM,4364.0,4156.0,4192.0,4596.0,4424.0,4348.0,3838.0,0.01568627450980392,0.054901960784313725,20240405T223709_20240405T223706_T59GMM,4140.0,3964.0,3908.0,4352.0,4034.0,4011.0,3547.0,0.01568627450980392,0.050980392156862744,20240405T223709_20240405T223706_T59GMM,4164.0,4004.0,4024.0,4388.0,4424.0,4348.0,3838.0,0.01568627450980392,0.050980392156862744,20240405T223709_20240405T223706_T59GMM,4092.0,3952.0,3952.0,4308.0,4222.0,4146.0,3718.0,0.01568627450980392,0.050980392156862744,20240405T223709_20240405T223706_T59GMM,4016.0,3856.0,3916.0,4264.0,4210.0,4191.0,3768.0,0.01568627450980392,0.050980392156862744,57.4524967285437,36.8344064381936
2024-04-08 10:28:24,20240407T222541_20240407T222541_T59GMM,246.0,293.0,192.0,154.0,136.0,398.0,340.0,0.43529411764705883,0.6509803921568628,20240407T222541_20240407T222541_T59GMM,236.0,271.0,200.0,211.0,302.0,632.0,502.0,0.43529411764705883,0.6549019607843137,20240407T222541_20240407T222541_T59GMM,404.0,462.0,450.0,425.0,302.0,632.0,502.0,0.4392156862745098,0.6549019607843137,20240407T222541_20240407T222541_T59GMM,883.0,973.0,990.0,1042.0,969.0,1221.0,1005.0,0.4392156862745098,0.6588235294117647,20240407T222541_20240407T222541_T59GMM,1366.0,1498.0,1584.0,1670.0,969.0,1221.0,1005.0,0.4392156862745098,0.6588235294117647,20240407T222541_20240407T222541_T59GMM,219.0,241.0,157.0,96.0,136.0,398.0,340.0,0.4392156862745098,0.6627450980392157,20240407T222541_20240407T222541_T59GMM,524.0,608.0,578.0,632.0,969.0,1221.0,1005.0,0.4392156862745098,0.6588235294117647,20240407T222541_20240407T222541_T59GMM,194.0,228.0,161.0,93.0,126.0,272.0,276.0,0.43529411764705883,0.6705882352941176,20240407T222541_20240407T222541_T59GMM,164.0,201.0,152.0,182.0,297.0,545.0,404.0,0.44313725490196076,0.6627450980392157,59.1624693030595,38.8943007227128
2024-04-11 10:38:22,20240410T223711_20240410T223709_T59GMM,3020.0,3072.0,3188.0,3884.0,3698.0,2545.0,2283.0,0.03137254901960784,0.050980392156862744,20240410T223711_20240410T223709_T59GMM,3000.0,3132.0,3220.0,3964.0,3718.0,2581.0,2311.0,0.03137254901960784,0.050980392156862744,20240410T223711_20240410T223709_T59GMM,3050.0,3144.0,3232.0,4020.0,3718.0,2581.0,2311.0,0.03137254901960784,0.050980392156862744,20240410T223711_20240410T223709_T59GMM,3096.0,3228.0,3284.0,3992.0,3829.0,2630.0,2345.0,0.03137254901960784,0.050980392156862744,20240410T223711_20240410T223709_T59GMM,3112.0,3204.0,3332.0,4008.0,3829.0,2630.0,2345.0,0.03137254901960784,0.050980392156862744,20240410T223711_20240410T223709_T59GMM,3018.0,3054.0,3172.0,3892.0,3698.0,2545.0,2283.0,0.03137254901960784,0.050980392156862744,20240410T223711_20240410T223709_T59GMM,3112.0,3184.0,3304.0,4036.0,3829.0,2630.0,2345.0,0.03137254901960784,0.047058823529411764,20240410T223711_20240410T223709_T59GMM,3000.0,3068.0,3156.0,3892.0,3724.0,2534.0,2278.0,0.03137254901960784,0.050980392156862744,20240410T223711_20240410T223709_T59GMM,3120.0,3208.0,3264.0,4016.0,3808.0,2606.0,2332.0,0.03137254901960784,0.047058823529411764,58.9862891190828,35.5244547934308
2024-04-13 10:28:26,20240412T222539_20240412T222542_T59GMM,7040.0,6724.0,6720.0,7020.0,6936.0,4518.0,3172.0,0.00392156862745098,0.0392156862745098,20240412T222539_20240412T222542_T59GMM,7008.0,6724.0,6688.0,6952.0,6827.0,4433.0,3059.0,0.00392156862745098,0.03529411764705882,20240412T222539_20240412T222542_T59GMM,6932.0,6688.0,6668.0,6924.0,6827.0,4433.0,3059.0,0.00392156862745098,0.0392156862745098,20240412T222539_20240412T222542_T59GMM,6788.0,6624.0,6632.0,6788.0,6790.0,4385.0,3010.0,0.00392156862745098,0.0392156862745098,20240412T222539_20240412T222542_T59GMM,6836.0,6624.0,6624.0,6748.0,6790.0,4385.0,3010.0,0.00392156862745098,0.0392156862745098,20240412T222539_20240412T222542_T59GMM,7168.0,6852.0,6708.0,7052.0,6936.0,4518.0,3172.0,0.0,0.0392156862745098,20240412T222539_20240412T222542_T59GMM,6792.0,6596.0,6508.0,6836.0,6790.0,4385.0,3010.0,0.00392156862745098,0.03529411764705882,20240412T222539_20240412T222542_T59GMM,7200.0,6960.0,6728.0,7188.0,6832.0,4506.0,3102.0,0.0,0.0392156862745098,20240412T222539_20240412T222542_T59GMM,6860.0,6676.0,6504.0,6864.0,6696.0,4315.0,2960.0,0.00392156862745098,0.03529411764705882,60.6561646706195,37.5920253434304
2024-04-16 10:38:23,20240415T223709_20240415T223709_T59GMM,2260.0,2376.0,2104.0,2554.0,2430.0,2339.0,1926.0,0.34509803921568627,0.5607843137254902,20240415T223709_20240415T223709_T59GMM,2310.0,2430.0,2178.0,2652.0,2602.0,2548.0,2134.0,0.34509803921568627,0.5647058823529412,20240415T223709_20240415T223709_T59GMM,2360.0,2504.0,2280.0,2822.0,2602.0,2548.0,2134.0,0.34509803921568627,0.5686274509803921,20240415T223709_20240415T223709_T59GMM,2458.0,2588.0,2454.0,3088.0,2888.0,2882.0,2440.0,0.34509803921568627,0.5725490196078431,20240415T223709_20240415T223709_T59GMM,2586.0,2680.0,2592.0,3252.0,2888.0,2882.0,2440.0,0.34509803921568627,0.5725490196078431,20240415T223709_20240415T223709_T59GMM,2254.0,2388.0,2132.0,2552.0,2430.0,2339.0,1926.0,0.3411764705882353,0.5529411764705883,20240415T223709_20240415T223709_T59GMM,2320.0,2536.0,2360.0,2884.0,2888.0,2882.0,2440.0,0.34509803921568627,0.5725490196078431,20240415T223709_20240415T223709_T59GMM,2232.0,2358.0,2160.0,2532.0,2435.0,2278.0,1915.0,0.3411764705882353,0.5490196078431373,20240415T223709_20240415T223709_T59GMM,2280.0,2382.0,2182.0,2626.0,2533.0,2440.0,2052.0,0.3411764705882353,0.5686274509803921,60.4963090678103,34.3267071475218
2024-04-18 10:28:28,20240417T222551_20240417T222545_T59GMM,121.0,457.0,379.0,124.0,113.0,289.0,181.0,0.8588235294117647,0.9254901960784314,20240417T222551_20240417T222545_T59GMM,245.0,544.0,464.0,278.0,407.0,680.0,537.0,0.8588235294117647,0.9215686274509803,20240417T222551_20240417T222545_T59GMM,404.0,786.0,726.0,682.0,407.0,680.0,537.0,0.8588235294117647,0.9215686274509803,20240417T222551_20240417T222545_T59GMM,868.0,1146.0,1278.0,1438.0,1198.0,1462.0,1298.0,0.8627450980392157,0.9215686274509803,20240417T222551_20240417T222545_T59GMM,1262.0,1560.0,1748.0,2098.0,1198.0,1462.0,1298.0,0.8588235294117647,0.9215686274509803,20240417T222551_20240417T222545_T59GMM,193.0,529.0,412.0,107.0,113.0,289.0,181.0,0.8627450980392157,0.9254901960784314,20240417T222551_20240417T222545_T59GMM,544.0,774.0,877.0,1124.0,1198.0,1462.0,1298.0,0.8588235294117647,0.9215686274509803,20240417T222551_20240417T222545_T59GMM,253.0,593.0,433.0,131.0,104.0,187.0,163.0,0.8627450980392157,0.9254901960784314,20240417T222551_20240417T222545_T59GMM,215.0,457.0,437.0,430.0,317.0,593.0,412.0,0.8549019607843137,0.9215686274509803,62.1181270147891,36.3899046219479
2024-04-21 10:38:25,20240420T223711_20240420T223712_T59GMM,164.0,367.0,252.0,99.0,32.0,264.0,210.0,0.8352941176470589,0.9137254901960784,20240420T223711_20240420T223712_T59GMM,198.0,500.0,461.0,278.0,502.0,798.0,644.0,0.8313725490196079,0.9137254901960784,20240420T223711_20240420T223712_T59GMM,560.0,872.0,866.0,726.0,502.0,798.0,644.0,0.8313725490196079,0.9137254901960784,20240420T223711_20240420T223712_T59GMM,1040.0,1330.0,1404.0,1382.0,1203.0,1503.0,1380.0,0.8313725490196079,0.9137254901960784,20240420T223711_20240420T223712_T59GMM,1324.0,1570.0,1736.0,1864.0,1203.0,1503.0,1380.0,0.8235294117647058,0.9098039215686274,20240420T223711_20240420T223712_T59GMM,183.0,418.0,310.0,52.0,32.0,264.0,210.0,0.8431372549019608,0.9137254901960784,20240420T223711_20240420T223712_T59GMM,711.0,1008.0,1096.0,975.0,1203.0,1503.0,1380.0,0.8274509803921568,0.9098039215686274,20240420T223711_20240420T223712_T59GMM,190.0,431.0,285.0,62.0,73.0,152.0,117.0,0.8431372549019608,0.9137254901960784,20240420T223711_20240420T223712_T59GMM,216.0,478.0,370.0,212.0,278.0,606.0,458.0,0.8235294117647058,0.9098039215686274,61.9646711619187,33.2293935626368
2024-04-23 10:28:25,20240422T222539_20240422T222541_T59GMM,200.0,318.0,244.0,84.0,58.0,197.0,191.0,0.9450980392156862,0.9215686274509803,20240422T222539_20240422T222541_T59GMM,177.0,332.0,267.0,196.0,208.0,566.0,491.0,0.9411764705882353,0.9215686274509803,20240422T222539_20240422T222541_T59GMM,339.0,472.0,363.0,318.0,208.0,566.0,491.0,0.9333333333333333,0.9215686274509803,20240422T222539_20240422T222541_T59GMM,700.0,903.0,936.0,912.0,895.0,1408.0,1258.0,0.9372549019607843,0.9215686274509803,20240422T222539_20240422T222541_T59GMM,1218.0,1508.0,1646.0,1768.0,895.0,1408.0,1258.0,0.9411764705882353,0.9215686274509803,20240422T222539_20240422T222541_T59GMM,185.0,339.0,247.0,64.0,58.0,197.0,191.0,0.9490196078431372,0.9215686274509803,20240422T222539_20240422T222541_T59GMM,441.0,640.0,588.0,524.0,895.0,1408.0,1258.0,0.9372549019607843,0.9215686274509803,20240422T222539_20240422T222541_T59GMM,206.0,356.0,232.0,44.0,24.0,179.0,154.0,0.9490196078431372,0.9215686274509803,20240422T222539_20240422T222541_T59GMM,194.0,379.0,298.0,156.0,75.0,422.0,370.0,0.9333333333333333,0.9176470588235294,63.5508194546384,35.3239518397202
2024-04-26 10:38:20,20240425T223709_20240425T223707_T59GMM,392.0,544.0,410.0,234.0,192.0,229.0,207.0,0.5647058823529412,0.7333333333333333,20240425T223709_20240425T223707_T59GMM,407.0,574.0,454.0,286.0,474.0,655.0,579.0,0.5568627450980392,0.7333333333333333,20240425T223709_20240425T223707_T59GMM,548.0,772.0,698.0,601.0,474.0,655.0,579.0,0.5490196078431373,0.7333333333333333,20240425T223709_20240425T223707_T59GMM,920.0,1184.0,1200.0,1236.0,1126.0,1408.0,1282.0,0.5450980392156862,0.7294117647058823,20240425T223709_20240425T223707_T59GMM,1356.0,1626.0,1724.0,1882.0,1126.0,1408.0,1282.0,0.5411764705882353,0.7294117647058823,20240425T223709_20240425T223707_T59GMM,404.0,601.0,404.0,221.0,192.0,229.0,207.0,0.5686274509803921,0.7333333333333333,20240425T223709_20240425T223707_T59GMM,724.0,929.0,918.0,864.0,1126.0,1408.0,1282.0,0.5411764705882353,0.7294117647058823,20240425T223709_20240425T223707_T59GMM,396.0,584.0,382.0,191.0,200.0,203.0,190.0,0.5686274509803921,0.7294117647058823,20240425T223709_20240425T223707_T59GMM,393.0,556.0,438.0,356.0,314.0,565.0,528.0,0.5411764705882353,0.7294117647058823,63.3964691760832,32.2764951270835
