timestamp,B2,B3,B4,B8,B8A
2024-02-12,838.475,630.575,364.95,248.675,278.125
2024-02-15,5401.8,5212.775,5558.075,5914.6,6356.424999999999
2024-02-17,824.725,628.45,361.35,257.925,269.0
2024-02-20,803.5,662.3249999999999,410.775,273.675,287.55
2024-02-22,862.65,673.525,395.575,259.725,271.425
2024-02-25,1021.1,822.4499999999999,600.35,549.175,584.0749999999999
2024-02-27,1181.925,932.175,591.05,402.85,406.05
2024-03-01,649.775,496.275,278.1,165.275,186.575
2024-03-03,3705.325,3447.225,3581.7749999999996,3574.45,4110.599999999999
2024-03-06,1348.85,1241.725,1176.675,1667.975,1431.1
2024-03-08,895.3499999999999,696.65,460.675,345.175,314.525
2024-03-11,1891.75,1668.625,1480.85,1901.0249999999999,1839.125
2024-03-13,921.4499999999999,779.35,482.075,281.75,307.025
2024-03-16,991.725,844.025,570.7,376.375,446.04999999999995
2024-03-18,1091.85,904.6,596.025,367.075,435.25
2024-03-21,3150.825,2904.6,2974.6749999999997,3498.0499999999997,3742.5
2024-03-23,1006.3249999999999,780.95,501.7,293.475,346.85
2024-03-26,996.9,872.5999999999999,605.775,383.22499999999997,500.275
2024-03-28,980.625,825.8249999999999,632.075,638.025,687.125
2024-03-31,6451.95,6186.275,6685.375,6695.45,7275.775
2024-04-02,1275.8,1047.6,792.25,951.9,975.15
2024-04-05,3275.8,3049.1,3225.525,3518.375,3864.7999999999997
2024-04-07,1136.475,815.0749999999999,568.8249999999999,454.725,507.75
2024-04-10,3552.7999999999997,3219.625,3236.825,3775.6749999999997,3836.1
2024-04-12,6149.95,5720.525,6066.525,6157.9,6522.2
2024-04-15,2328.45,2158.425,2079.5499999999997,2364.325,2491.475
2024-04-17,1076.975,942.1999999999999,705.3,430.5,418.075
2024-04-20,996.275,856.15,589.675,321.92499999999995,385.04999999999995
2024-04-22,1015.9499999999999,805.0,529.45,318.15,342.35
2024-04-25,1113.1,926.6750000000001,649.1,469.47499999999997,521.875
2024-04-27,981.15,747.175,477.85,293.35,329.22499999999997
2024-04-30,6916.5,6366.2,6808.025,6886.25,6975.799999999999
2024-05-05,5683.675,5331.425,5763.349999999999,6225.4,6616.625
2024-05-07,1009.375,744.875,462.65,283.55,293.575
2024-05-10,1023.5,764.475,476.925,289.875,327.5
2024-05-12,1114.275,791.8,498.375,282.0,318.475
2024-05-15,1029.85,758.1,488.925,245.85,328.0
2024-05-17,5478.25,4955.4,5264.9,5866.2,5950.3
2024-05-20,3514.25,3005.85,3100.9,3295.575,3589.7499999999995
2024-05-22,1097.55,753.8249999999999,471.7,272.625,278.25
2024-05-25,1075.7,788.05,500.275,268.3,284.825
2024-05-27,1831.125,1443.675,1196.85,1308.35,1231.5
2024-05-30,6328.75,5845.0,6264.175,6861.65,6866.9
