timestamp,B11_0,B11_1,B11_2,B11_3,B11_4,B11_5,B11_6,B11_7,B11_8,B12_0,B12_1,B12_2,B12_3,B12_4,B12_5,B12_6,B12_7,B12_8,B2_0,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B3_0,B3_1,B3_2,B3_3,B3_4,B3_5,B3_6,B3_7,B3_8,B4_0,B4_1,B4_2,B4_3,B4_4,B4_5,B4_6,B4_7,B4_8,B8_0,B8_1,B8_2,B8_3,B8_4,B8_5,B8_6,B8_7,B8_8,B8A_0,B8A_1,B8A_2,B8A_3,B8A_4,B8A_5,B8A_6,B8A_7,B8A_8,cs_0,cs_1,cs_2,cs_3,cs_4,cs_5,cs_6,cs_7,cs_8,cs_cdf_0,cs_cdf_1,cs_cdf_2,cs_cdf_3,cs_cdf_4,cs_cdf_5,cs_cdf_6,cs_cdf_7,cs_cdf_8,solar_zenith_0,solar_zenith_1,solar_zenith_2,solar_zenith_3,solar_zenith_4,solar_zenith_5,solar_zenith_6,solar_zenith_7,solar_zenith_8,solar_azimuth_0,solar_azimuth_1,solar_azimuth_2,solar_azimuth_3,solar_azimuth_4,solar_azimuth_5,solar_azimuth_6,solar_azimuth_7,solar_azimuth_8
2021-05-02 10:38:18,88,143,143,337,337,88,337,97,135,86,137,137,315,315,86,315,57,154,48.0,41.0,104.0,82.0,137.0,60.0,123.0,58.0,83.0,267.0,233.0,288.0,268.0,387.0,265.0,302.0,231.0,281.0,88.0,76.0,118.0,145.0,218.0,76.0,113.0,70.0,59.0,43.0,15.0,29.0,98.0,377.0,16.0,103.0,1.0,63.0,17.0,4.0,4.0,277.0,277.0,17.0,277.0,,93.0,0.9529411764705882,0.9490196078431372,0.9411764705882353,0.9333333333333333,0.9411764705882353,0.9529411764705882,0.9372549019607843,0.9529411764705882,0.9372549019607843,0.9294117647058824,0.9254901960784314,0.9254901960784314,0.9254901960784314,0.9294117647058824,0.9294117647058824,0.9254901960784314,0.9294117647058824,0.9254901960784314,64.9586401464294,64.9586401464294,64.9586401464294,64.9586401464294,64.9586401464294,64.9586401464294,64.9586401464294,64.9586401464294,64.9586401464294,31.3186013356109,31.3186013356109,31.3186013356109,31.3186013356109,31.3186013356109,31.3186013356109,31.3186013356109,31.3186013356109,31.3186013356109
2021-05-04 10:28:23,259,333,333,591,591,259,591,235,356,219,237,237,459,459,219,459,205,317,1.0,13.0,5.0,9.0,58.0,1.0,8.0,23.0,1.0,257.0,255.0,293.0,369.0,419.0,300.0,343.0,320.0,341.0,104.0,125.0,140.0,200.0,267.0,115.0,164.0,94.0,131.0,145.0,159.0,154.0,240.0,428.0,178.0,172.0,197.0,163.0,123.0,128.0,128.0,279.0,279.0,123.0,279.0,169.0,199.0,0.9333333333333333,0.9333333333333333,0.9215686274509803,0.9098039215686274,0.9058823529411765,0.9333333333333333,0.9098039215686274,0.9294117647058824,0.9176470588235294,0.9137254901960784,0.9137254901960784,0.9137254901960784,0.9098039215686274,0.9098039215686274,0.9176470588235294,0.9098039215686274,0.9176470588235294,0.9137254901960784,66.4342265938953,66.4342265938953,66.4342265938953,66.4342265938953,66.4342265938953,66.4342265938953,66.4342265938953,66.4342265938953,66.4342265938953,33.4130296744555,33.4130296744555,33.4130296744555,33.4130296744555,33.4130296744555,33.4130296744555,33.4130296744555,33.4130296744555,33.4130296744555
2021-05-07 10:38:20,221,357,357,718,718,221,718,200,356,188,217,217,499,499,188,499,155,262,72.0,85.0,144.0,89.0,218.0,39.0,128.0,49.0,99.0,260.0,229.0,375.0,400.0,561.0,260.0,372.0,272.0,301.0,136.0,151.0,198.0,226.0,381.0,138.0,182.0,138.0,174.0,176.0,271.0,430.0,576.0,1193.0,179.0,446.0,150.0,275.0,190.0,327.0,327.0,948.0,948.0,190.0,948.0,149.0,202.0,0.9450980392156862,0.9450980392156862,0.9411764705882353,0.9372549019607843,0.9372549019607843,0.9450980392156862,0.9411764705882353,0.9450980392156862,0.9411764705882353,0.9254901960784314,0.9254901960784314,0.9254901960784314,0.9254901960784314,0.9254901960784314,0.9215686274509803,0.9254901960784314,0.9215686274509803,0.9215686274509803,66.2398823529506,66.2398823529506,66.2398823529506,66.2398823529506,66.2398823529506,66.2398823529506,66.2398823529506,66.2398823529506,66.2398823529506,30.5904180092767,30.5904180092767,30.5904180092767,30.5904180092767,30.5904180092767,30.5904180092767,30.5904180092767,30.5904180092767,30.5904180092767
2021-05-09 10:28:23,2691,2596,2596,2533,2533,2691,2533,2607,2452,2606,2587,2587,2584,2584,2606,2584,2575,2548,876.0,805.0,762.0,800.0,811.0,929.0,816.0,976.0,816.0,1478.0,1570.0,1622.0,1640.0,1710.0,1484.0,1652.0,1526.0,1696.0,2046.0,1974.0,1972.0,2100.0,2116.0,2002.0,2072.0,1954.0,2046.0,2850.0,2856.0,2950.0,3142.0,3270.0,2894.0,2928.0,2868.0,2790.0,3500.0,3461.0,3461.0,3552.0,3552.0,3500.0,3552.0,3452.0,3345.0,0.023529411764705882,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.01568627450980392,0.023529411764705882,0.0196078431372549,0.023529411764705882,0.0196078431372549,0.06274509803921569,0.06666666666666667,0.06274509803921569,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,67.6701222366145,67.6701222366145,67.6701222366145,67.6701222366145,67.6701222366145,67.6701222366145,67.6701222366145,67.6701222366145,67.6701222366145,32.7095358886496,32.7095358886496,32.7095358886496,32.7095358886496,32.7095358886496,32.7095358886496,32.7095358886496,32.7095358886496,32.7095358886496
2021-05-12 10:38:20,145,194,194,444,444,145,444,113,194,106,165,165,362,362,106,362,73,169,156.0,137.0,177.0,188.0,294.0,207.0,234.0,187.0,192.0,346.0,335.0,377.0,390.0,540.0,350.0,397.0,328.0,389.0,122.0,151.0,204.0,218.0,399.0,129.0,168.0,107.0,159.0,167.0,111.0,74.0,127.0,395.0,117.0,113.0,101.0,88.0,118.0,98.0,98.0,276.0,276.0,118.0,276.0,67.0,139.0,0.7803921568627451,0.7803921568627451,0.7764705882352941,0.7725490196078432,0.7725490196078432,0.7803921568627451,0.7764705882352941,0.7803921568627451,0.7764705882352941,0.8980392156862745,0.8980392156862745,0.8941176470588236,0.8941176470588236,0.8980392156862745,0.8980392156862745,0.8980392156862745,0.8980392156862745,0.8980392156862745,67.4432513282804,67.4432513282804,67.4432513282804,67.4432513282804,67.4432513282804,67.4432513282804,67.4432513282804,67.4432513282804,67.4432513282804,29.9935157862017,29.9935157862017,29.9935157862017,29.9935157862017,29.9935157862017,29.9935157862017,29.9935157862017,29.9935157862017,29.9935157862017
2021-05-14 10:28:25,170,319,319,654,654,170,654,109,220,101,122,122,437,437,101,437,78,173,1.0,1.0,1.0,39.0,154.0,1.0,1.0,1.0,1.0,303.0,268.0,333.0,470.0,689.0,304.0,378.0,307.0,286.0,103.0,114.0,157.0,210.0,401.0,123.0,130.0,103.0,141.0,127.0,151.0,316.0,1194.0,2546.0,102.0,304.0,53.0,91.0,93.0,400.0,400.0,1214.0,1214.0,93.0,1214.0,74.0,2.0,0.9098039215686274,0.9098039215686274,0.9058823529411765,0.9098039215686274,0.9137254901960784,0.9137254901960784,0.9137254901960784,0.9137254901960784,0.9176470588235294,0.9411764705882353,0.9372549019607843,0.9372549019607843,0.9372549019607843,0.9372549019607843,0.9372549019607843,0.9372549019607843,0.9372549019607843,0.9333333333333333,68.8191793699563,68.8191793699563,68.8191793699563,68.8191793699563,68.8191793699563,68.8191793699563,68.8191793699563,68.8191793699563,68.8191793699563,32.120039372324,32.120039372324,32.120039372324,32.120039372324,32.120039372324,32.120039372324,32.120039372324,32.120039372324,32.120039372324
2021-05-17 10:38:22,313,606,606,1167,1167,313,1167,179,424,148,323,323,836,836,148,836,129,252,9.0,30.0,71.0,232.0,528.0,1.0,82.0,1.0,72.0,368.0,491.0,634.0,870.0,1128.0,440.0,611.0,355.0,592.0,179.0,218.0,307.0,498.0,920.0,201.0,288.0,143.0,251.0,856.0,1323.0,2066.0,2978.0,2830.0,931.0,1478.0,718.0,1006.0,759.0,1674.0,1674.0,2293.0,2293.0,759.0,2293.0,408.0,864.0,0.9098039215686274,0.9058823529411765,0.9019607843137255,0.9019607843137255,0.9098039215686274,0.9176470588235294,0.9058823529411765,0.9176470588235294,0.9176470588235294,0.9372549019607843,0.9372549019607843,0.9372549019607843,0.9372549019607843,0.9372549019607843,0.9372549019607843,0.9372549019607843,0.9372549019607843,0.9372549019607843,68.5500673127584,68.5500673127584,68.5500673127584,68.5500673127584,68.5500673127584,68.5500673127584,68.5500673127584,68.5500673127584,68.5500673127584,29.5080728224849,29.5080728224849,29.5080728224849,29.5080728224849,29.5080728224849,29.5080728224849,29.5080728224849,29.5080728224849,29.5080728224849
2021-05-19 10:28:25,228,292,292,457,457,228,457,284,436,210,290,290,396,396,210,396,202,328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,4.0,1.0,1.0,191.0,245.0,259.0,280.0,322.0,239.0,322.0,263.0,241.0,1.0,1.0,1.0,93.0,93.0,1.0,93.0,1.0,44.0,0.4117647058823529,0.40784313725490196,0.403921568627451,0.4,0.396078431372549,0.41568627450980394,0.40784313725490196,0.4196078431372549,0.4117647058823529,0.6588235294117647,0.6509803921568628,0.6431372549019608,0.6392156862745098,0.6352941176470588,0.6588235294117647,0.6431372549019608,0.6588235294117647,0.6470588235294118,69.8754943225018,69.8754943225018,69.8754943225018,69.8754943225018,69.8754943225018,69.8754943225018,69.8754943225018,69.8754943225018,69.8754943225018,31.6569063613835,31.6569063613835,31.6569063613835,31.6569063613835,31.6569063613835,31.6569063613835,31.6569063613835,31.6569063613835,31.6569063613835
2021-05-22 10:38:22,124,264,264,569,569,124,569,115,174,104,186,186,499,499,104,499,74,173,36.0,29.0,76.0,27.0,237.0,1.0,36.0,12.0,44.0,196.0,266.0,293.0,358.0,620.0,203.0,260.0,198.0,186.0,85.0,76.0,152.0,196.0,464.0,83.0,99.0,64.0,59.0,210.0,289.0,583.0,595.0,878.0,203.0,157.0,181.0,55.0,181.0,432.0,432.0,600.0,600.0,181.0,600.0,141.0,94.0,0.9058823529411765,0.9098039215686274,0.9058823529411765,0.9019607843137255,0.9058823529411765,0.9098039215686274,0.9058823529411765,0.9176470588235294,0.9098039215686274,0.9294117647058824,0.9294117647058824,0.9294117647058824,0.9294117647058824,0.9294117647058824,0.9333333333333333,0.9294117647058824,0.9333333333333333,0.9294117647058824,69.5533191990166,69.5533191990166,69.5533191990166,69.5533191990166,69.5533191990166,69.5533191990166,69.5533191990166,69.5533191990166,69.5533191990166,29.1431665340099,29.1431665340099,29.1431665340099,29.1431665340099,29.1431665340099,29.1431665340099,29.1431665340099,29.1431665340099,29.1431665340099
2021-05-24 10:28:26,2186,2160,2160,2122,2122,2186,2122,2112,2100,1215,1171,1171,1123,1123,1215,1123,1167,1075,5036.0,5004.0,5036.0,5072.0,5040.0,5004.0,4948.0,5036.0,5044.0,4928.0,4936.0,4908.0,4940.0,4908.0,4872.0,4820.0,4936.0,4744.0,4948.0,4892.0,4804.0,4752.0,4688.0,4784.0,4692.0,4708.0,4708.0,4992.0,4920.0,4908.0,5000.0,4972.0,5000.0,4948.0,4932.0,4884.0,4993.0,4927.0,4927.0,4777.0,4777.0,4993.0,4777.0,4892.0,4770.0,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.043137254901960784,0.043137254901960784,0.043137254901960784,0.043137254901960784,0.043137254901960784,0.043137254901960784,0.043137254901960784,0.047058823529411764,0.047058823529411764,70.8227737004087,70.8227737004087,70.8227737004087,70.8227737004087,70.8227737004087,70.8227737004087,70.8227737004087,70.8227737004087,70.8227737004087,31.305160079744,31.305160079744,31.305160079744,31.305160079744,31.305160079744,31.305160079744,31.305160079744,31.305160079744,31.305160079744
2021-05-27 10:38:22,1248,1377,1377,1687,1687,1248,1687,1176,1266,973,1093,1093,1380,1380,973,1380,966,1086,530.0,542.0,641.0,657.0,976.0,511.0,670.0,496.0,665.0,763.0,777.0,841.0,976.0,1218.0,767.0,902.0,769.0,901.0,670.0,736.0,738.0,847.0,1188.0,745.0,741.0,719.0,719.0,1070.0,1120.0,1290.0,1692.0,2204.0,1144.0,1320.0,1116.0,1202.0,1120.0,1307.0,1307.0,1668.0,1668.0,1120.0,1668.0,1034.0,1173.0,0.5725490196078431,0.5725490196078431,0.5725490196078431,0.5725490196078431,0.5725490196078431,0.5686274509803921,0.5686274509803921,0.5686274509803921,0.5686274509803921,0.8274509803921568,0.8313725490196079,0.8313725490196079,0.8313725490196079,0.8313725490196079,0.8235294117647058,0.8274509803921568,0.8156862745098039,0.8235294117647058,70.4387939399451,70.4387939399451,70.4387939399451,70.4387939399451,70.4387939399451,70.4387939399451,70.4387939399451,70.4387939399451,70.4387939399451,28.8852392245129,28.8852392245129,28.8852392245129,28.8852392245129,28.8852392245129,28.8852392245129,28.8852392245129,28.8852392245129,28.8852392245129
2021-05-29 10:28:26,2643,2622,2622,2610,2610,2643,2610,2636,2648,2673,2667,2667,2646,2646,2673,2646,2654,2647,6424.0,6432.0,6500.0,6540.0,6572.0,6476.0,6544.0,6412.0,6552.0,6500.0,6552.0,6552.0,6564.0,6664.0,6504.0,6616.0,6600.0,6556.0,6688.0,6708.0,6756.0,6752.0,6796.0,6708.0,6800.0,6752.0,6812.0,7284.0,7296.0,7260.0,7320.0,7372.0,7352.0,7364.0,7284.0,7404.0,6739.0,6733.0,6733.0,6744.0,6744.0,6739.0,6744.0,6790.0,6695.0,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.07058823529411765,0.06666666666666667,71.6542568634089,71.6542568634089,71.6542568634089,71.6542568634089,71.6542568634089,71.6542568634089,71.6542568634089,71.6542568634089,71.6542568634089,31.0685529995105,31.0685529995105,31.0685529995105,31.0685529995105,31.0685529995105,31.0685529995105,31.0685529995105,31.0685529995105,31.0685529995105
2021-06-01 10:38:22,1750,1850,1850,1934,1934,1750,1934,1811,2085,1431,1480,1480,1529,1529,1431,1529,1423,1620,2291.0,2166.0,2186.0,2186.0,2281.0,2200.0,2515.0,2303.0,2674.0,2336.0,2322.0,2293.0,2341.0,2366.0,2328.0,2482.0,2360.0,2692.0,2464.0,2444.0,2351.0,2417.0,2432.0,2410.0,2552.0,2446.0,2661.0,2499.0,2403.0,2366.0,2458.0,2517.0,2407.0,2639.0,2451.0,2880.0,2315.0,2420.0,2420.0,2407.0,2407.0,2315.0,2407.0,2305.0,2551.0,0.043137254901960784,0.0392156862745098,0.03529411764705882,0.03529411764705882,0.03137254901960784,0.043137254901960784,0.027450980392156862,0.043137254901960784,0.023529411764705882,0.1568627450980392,0.14901960784313725,0.1450980392156863,0.1411764705882353,0.13725490196078433,0.15294117647058825,0.13333333333333333,0.1450980392156863,0.12941176470588237,71.2002099078429,71.2002099078429,71.2002099078429,71.2002099078429,71.2002099078429,71.2002099078429,71.2002099078429,71.2002099078429,71.2002099078429,28.7362386220097,28.7362386220097,28.7362386220097,28.7362386220097,28.7362386220097,28.7362386220097,28.7362386220097,28.7362386220097,28.7362386220097
2021-06-03 10:28:26,160,134,134,95,95,160,95,134,105,95,110,110,68,68,95,68,94,76,913.0,788.0,951.0,1158.0,1204.0,896.0,1228.0,969.0,1176.0,1384.0,1260.0,1498.0,1764.0,1894.0,1532.0,1908.0,1526.0,1888.0,1606.0,1470.0,1686.0,1950.0,2126.0,1672.0,2110.0,1720.0,2062.0,952.0,786.0,780.0,910.0,954.0,957.0,938.0,918.0,916.0,711.0,666.0,666.0,653.0,653.0,711.0,653.0,734.0,691.0,0.8784313725490196,0.8745098039215686,0.8745098039215686,0.8745098039215686,0.8745098039215686,0.8784313725490196,0.8745098039215686,0.8784313725490196,0.8784313725490196,0.9333333333333333,0.9333333333333333,0.9372549019607843,0.9372549019607843,0.9372549019607843,0.9333333333333333,0.9372549019607843,0.9333333333333333,0.9372549019607843,72.3601560322587,72.3601560322587,72.3601560322587,72.3601560322587,72.3601560322587,72.3601560322587,72.3601560322587,72.3601560322587,72.3601560322587,30.9395192822756,30.9395192822756,30.9395192822756,30.9395192822756,30.9395192822756,30.9395192822756,30.9395192822756,30.9395192822756,30.9395192822756
2021-06-06 10:38:22,3591,3591,3591,3587,3587,3591,3587,3576,3603,3995,4025,4025,4025,4025,3995,4025,4015,4035,10912.0,10984.0,11168.0,11032.0,10976.0,11024.0,10896.0,10912.0,11000.0,10336.0,10480.0,10392.0,10344.0,10384.0,10304.0,10368.0,10448.0,10336.0,9944.0,9944.0,9968.0,9960.0,9928.0,9848.0,9968.0,9896.0,9848.0,10168.0,10232.0,10248.0,10232.0,10304.0,10248.0,10256.0,10280.0,10256.0,9224.0,9122.0,9122.0,9273.0,9273.0,9224.0,9273.0,9101.0,9238.0,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.07450980392156863,0.07450980392156863,0.07450980392156863,0.07450980392156863,0.07450980392156863,0.0784313725490196,0.07450980392156863,0.0784313725490196,0.0784313725490196,71.8283626293587,71.8283626293587,71.8283626293587,71.8283626293587,71.8283626293587,71.8283626293587,71.8283626293587,71.8283626293587,71.8283626293587,28.6888924043312,28.6888924043312,28.6888924043312,28.6888924043312,28.6888924043312,28.6888924043312,28.6888924043312,28.6888924043312,28.6888924043312
2021-06-08 10:28:26,55,105,105,78,78,55,78,48,66,47,31,31,35,35,47,35,13,71,1230.0,1118.0,1152.0,1284.0,1308.0,1268.0,1242.0,1262.0,1290.0,1616.0,1522.0,1580.0,1796.0,1860.0,1722.0,1886.0,1738.0,1896.0,1770.0,1512.0,1772.0,1948.0,2002.0,1858.0,1986.0,1862.0,1970.0,700.0,655.0,741.0,844.0,836.0,747.0,815.0,735.0,816.0,534.0,523.0,523.0,565.0,565.0,534.0,565.0,508.0,625.0,0.8901960784313725,0.8862745098039215,0.8862745098039215,0.8862745098039215,0.8862745098039215,0.8901960784313725,0.8862745098039215,0.8901960784313725,0.8901960784313725,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,72.9319422388764,72.9319422388764,72.9319422388764,72.9319422388764,72.9319422388764,72.9319422388764,72.9319422388764,72.9319422388764,72.9319422388764,30.9127109548934,30.9127109548934,30.9127109548934,30.9127109548934,30.9127109548934,30.9127109548934,30.9127109548934,30.9127109548934,30.9127109548934
2021-06-11 10:38:23,36,64,64,71,71,36,71,47,113,17,54,54,59,59,17,59,26,71,1278.0,1140.0,1242.0,1376.0,1390.0,1322.0,1426.0,1330.0,1462.0,1892.0,1566.0,1824.0,1992.0,2076.0,1936.0,2046.0,1906.0,2038.0,2018.0,1886.0,2080.0,2330.0,2314.0,2132.0,2304.0,2198.0,2334.0,989.0,894.0,1011.0,1113.0,1137.0,1041.0,1144.0,1025.0,1118.0,696.0,726.0,726.0,833.0,833.0,696.0,833.0,688.0,781.0,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.8980392156862745,0.8980392156862745,0.9058823529411765,0.8980392156862745,0.9098039215686274,0.9019607843137255,0.9372549019607843,0.9372549019607843,0.9372549019607843,0.9372549019607843,0.9333333333333333,0.9372549019607843,0.9372549019607843,0.9333333333333333,0.9372549019607843,72.3142651866855,72.3142651866855,72.3142651866855,72.3142651866855,72.3142651866855,72.3142651866855,72.3142651866855,72.3142651866855,72.3142651866855,28.7342325869825,28.7342325869825,28.7342325869825,28.7342325869825,28.7342325869825,28.7342325869825,28.7342325869825,28.7342325869825,28.7342325869825
2021-06-13 10:28:26,2987,3006,3006,3018,3018,2987,3018,3026,3012,3310,3314,3314,3346,3346,3310,3346,3298,3346,7980.0,8124.0,8200.0,8296.0,8328.0,8024.0,8328.0,7904.0,8200.0,7876.0,7876.0,8040.0,8116.0,8216.0,7896.0,8224.0,7896.0,8224.0,7696.0,7680.0,7628.0,7660.0,7764.0,7704.0,7704.0,7728.0,7792.0,8192.0,8344.0,8560.0,8648.0,8576.0,8224.0,8512.0,8160.0,8496.0,7238.0,7293.0,7293.0,7321.0,7321.0,7238.0,7321.0,7229.0,7358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06274509803921569,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.06274509803921569,0.058823529411764705,0.06274509803921569,0.058823529411764705,73.3622198143385,73.3622198143385,73.3622198143385,73.3622198143385,73.3622198143385,73.3622198143385,73.3622198143385,73.3622198143385,73.3622198143385,30.9823563177447,30.9823563177447,30.9823563177447,30.9823563177447,30.9823563177447,30.9823563177447,30.9823563177447,30.9823563177447,30.9823563177447
2021-06-16 10:38:22,1916,1899,1899,1862,1862,1916,1862,1972,1869,1505,1521,1521,1503,1503,1505,1503,1589,1520,3790.0,3838.0,3748.0,3852.0,3652.0,3968.0,3736.0,3838.0,3746.0,3702.0,3662.0,3636.0,3528.0,3458.0,3746.0,3496.0,3796.0,3476.0,3496.0,3508.0,3374.0,3322.0,3248.0,3574.0,3278.0,3598.0,3332.0,3628.0,3610.0,3538.0,3496.0,3432.0,3602.0,3448.0,3572.0,3406.0,3314.0,3304.0,3304.0,3204.0,3204.0,3314.0,3204.0,3409.0,3163.0,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,72.6519679835443,72.6519679835443,72.6519679835443,72.6519679835443,72.6519679835443,72.6519679835443,72.6519679835443,72.6519679835443,72.6519679835443,28.8672288636511,28.8672288636511,28.8672288636511,28.8672288636511,28.8672288636511,28.8672288636511,28.8672288636511,28.8672288636511,28.8672288636511
2021-06-18 10:28:26,107,114,114,104,104,107,104,78,70,110,119,119,108,108,110,108,75,104,428.0,439.0,561.0,571.0,595.0,412.0,596.0,454.0,536.0,420.0,422.0,420.0,500.0,587.0,389.0,546.0,339.0,538.0,378.0,333.0,399.0,480.0,565.0,414.0,486.0,398.0,459.0,63.0,53.0,78.0,83.0,154.0,47.0,112.0,64.0,76.0,22.0,1.0,1.0,7.0,7.0,22.0,7.0,1.0,1.0,0.6196078431372549,0.6196078431372549,0.6196078431372549,0.6196078431372549,0.615686274509804,0.6196078431372549,0.6196078431372549,0.6196078431372549,0.6196078431372549,0.8588235294117647,0.8627450980392157,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8627450980392157,0.8666666666666667,0.8627450980392157,0.8666666666666667,73.641110282666,73.641110282666,73.641110282666,73.641110282666,73.641110282666,73.641110282666,73.641110282666,73.641110282666,73.641110282666,31.1331856353962,31.1331856353962,31.1331856353962,31.1331856353962,31.1331856353962,31.1331856353962,31.1331856353962,31.1331856353962,31.1331856353962
2021-06-21 10:38:22,357,263,263,219,219,357,219,331,268,273,219,219,166,166,273,166,266,200,907.0,847.0,777.0,763.0,755.0,907.0,770.0,951.0,849.0,921.0,805.0,802.0,735.0,690.0,913.0,808.0,813.0,832.0,798.0,739.0,709.0,688.0,699.0,805.0,697.0,764.0,709.0,583.0,455.0,416.0,398.0,400.0,595.0,426.0,517.0,429.0,598.0,411.0,411.0,346.0,346.0,598.0,346.0,515.0,429.0,0.4470588235294118,0.45098039215686275,0.45098039215686275,0.45098039215686275,0.45098039215686275,0.4470588235294118,0.4549019607843137,0.4470588235294118,0.4549019607843137,0.7411764705882353,0.7568627450980392,0.7686274509803922,0.7764705882352941,0.7803921568627451,0.7450980392156863,0.7843137254901961,0.7490196078431373,0.7803921568627451,72.832091674596,72.832091674596,72.832091674596,72.832091674596,72.832091674596,72.832091674596,72.832091674596,72.832091674596,72.832091674596,29.0700726587448,29.0700726587448,29.0700726587448,29.0700726587448,29.0700726587448,29.0700726587448,29.0700726587448,29.0700726587448,29.0700726587448
2021-06-23 10:28:26,2783,2486,2486,2097,2097,2783,2097,2938,2261,2265,2019,2019,1753,1753,2265,1753,2433,1848,2952.0,2602.0,2404.0,2044.0,1964.0,3186.0,2102.0,3222.0,2246.0,3010.0,2718.0,2470.0,2244.0,2070.0,3198.0,2232.0,3376.0,2432.0,3068.0,2764.0,2440.0,2270.0,2160.0,3300.0,2244.0,3448.0,2426.0,3298.0,2918.0,2668.0,2358.0,2224.0,3452.0,2300.0,3592.0,2490.0,3177.0,2758.0,2758.0,2265.0,2265.0,3177.0,2265.0,3436.0,2535.0,0.09803921568627451,0.10980392156862745,0.12156862745098039,0.12941176470588237,0.13333333333333333,0.09411764705882353,0.13333333333333333,0.09019607843137255,0.12941176470588237,0.19607843137254902,0.20784313725490197,0.2235294117647059,0.23921568627450981,0.2549019607843137,0.18823529411764706,0.25098039215686274,0.1843137254901961,0.24313725490196078,73.7641091748877,73.7641091748877,73.7641091748877,73.7641091748877,73.7641091748877,73.7641091748877,73.7641091748877,73.7641091748877,73.7641091748877,31.3586189879015,31.3586189879015,31.3586189879015,31.3586189879015,31.3586189879015,31.3586189879015,31.3586189879015,31.3586189879015,31.3586189879015
2021-06-26 10:38:23,26,58,58,103,103,26,103,36,105,32,60,60,67,67,32,67,50,85,1062.0,1015.0,1084.0,1222.0,1198.0,1108.0,1180.0,1210.0,1174.0,1754.0,1566.0,1774.0,1896.0,1942.0,1780.0,1860.0,1860.0,1858.0,1908.0,1748.0,1842.0,2086.0,2142.0,1972.0,2092.0,1982.0,2080.0,641.0,551.0,648.0,695.0,694.0,684.0,750.0,692.0,764.0,447.0,465.0,465.0,468.0,468.0,447.0,468.0,439.0,529.0,0.9098039215686274,0.9058823529411765,0.9058823529411765,0.9058823529411765,0.9019607843137255,0.9098039215686274,0.9019607843137255,0.9098039215686274,0.9058823529411765,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,72.8514507679086,72.8514507679086,72.8514507679086,72.8514507679086,72.8514507679086,72.8514507679086,72.8514507679086,72.8514507679086,72.8514507679086,29.3354811990272,29.3354811990272,29.3354811990272,29.3354811990272,29.3354811990272,29.3354811990272,29.3354811990272,29.3354811990272,29.3354811990272
